user,first_open,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,enrolled_date,liked
246507,2013-03-19 21:19:51,1,21:00:00,25,58,0,0,1,2013-03-19 21:27:55,0
339500,2013-01-04 01:57:46,4,01:00:00,37,18,0,0,0,,0
287467,2013-05-23 16:02:46,3,16:00:00,26,8,0,0,1,2013-05-23 16:16:40,0
355982,2013-04-25 14:37:32,3,14:00:00,27,25,0,0,0,,0
112885,2013-03-06 02:39:16,2,02:00:00,32,27,0,0,1,2013-03-06 02:43:12,0
278509,2013-04-22 23:32:53,0,23:00:00,23,1,0,0,1,2013-05-30 00:41:51,0
45313,2013-05-15 17:18:23,2,17:00:00,23,40,0,0,1,2013-05-15 17:25:07,1
249811,2013-02-28 22:13:09,3,22:00:00,22,73,0,0,1,2013-02-28 22:14:21,0
37542,2013-07-04 03:31:38,3,03:00:00,36,3,0,0,0,,0
259470,2013-01-26 03:13:14,5,03:00:00,32,57,0,1,1,2013-01-27 18:42:10,1
265048,2013-02-24 18:01:02,6,18:00:00,32,11,0,1,1,2013-02-24 18:22:17,0
24515,2013-02-03 02:51:14,6,02:00:00,45,62,0,0,1,2013-02-03 02:54:05,0
154494,2012-12-01 15:00:00,5,15:00:00,22,73,0,0,0,,0
90331,2013-05-31 04:09:24,4,04:00:00,23,54,0,0,1,2013-05-31 04:11:46,0
201048,2013-01-19 02:13:07,5,02:00:00,36,5,0,0,0,,1
90105,2012-12-27 16:45:49,3,16:00:00,45,5,0,0,1,2012-12-27 22:13:26,0
361368,2012-12-31 14:49:13,0,14:00:00,44,6,0,1,0,,0
338816,2013-04-28 18:26:02,6,18:00:00,29,16,0,0,1,2013-04-28 18:30:10,0
33590,2012-12-11 14:30:08,1,14:00:00,58,2,0,1,0,,0
181525,2012-12-19 20:18:10,2,20:00:00,33,33,1,0,0,,0
357890,2013-02-08 04:56:27,4,04:00:00,27,12,0,0,1,2013-02-08 04:59:00,0
271861,2013-07-05 17:30:10,4,17:00:00,37,10,0,0,0,,0
60751,2013-07-08 21:30:19,0,21:00:00,25,4,0,0,0,,0
344546,2013-05-16 15:57:31,3,15:00:00,40,39,0,0,1,2013-05-16 16:04:20,0
222015,2013-04-19 23:30:39,4,23:00:00,28,10,0,1,1,2013-04-19 23:45:17,1
319903,2013-05-17 16:56:17,4,16:00:00,39,33,0,0,1,2013-05-17 16:57:38,0
354347,2013-01-09 23:24:56,2,23:00:00,27,13,0,0,1,2013-01-09 23:37:07,0
100229,2013-03-20 18:58:12,2,18:00:00,48,20,1,1,0,,0
272457,2013-05-21 00:10:42,1,00:00:00,23,26,0,1,1,2013-05-21 00:11:33,0
219437,2013-02-04 16:02:50,0,16:00:00,38,16,0,0,1,2013-02-04 16:11:40,0
310488,2013-04-11 16:22:28,3,16:00:00,37,36,0,0,1,2013-04-11 16:23:34,0
42276,2013-06-12 22:06:21,2,22:00:00,31,19,0,0,1,2013-06-12 22:10:51,1
44682,2013-07-06 16:34:58,5,16:00:00,28,21,1,0,0,,0
66280,2012-12-22 07:13:37,5,07:00:00,40,9,0,0,0,,0
228614,2013-07-02 19:23:18,1,19:00:00,23,37,0,0,1,2013-07-02 19:27:12,0
13104,2013-05-23 13:55:52,3,13:00:00,29,12,1,0,0,,0
286006,2013-06-20 19:58:35,3,19:00:00,37,3,0,0,0,,0
230124,2013-04-19 20:35:56,4,20:00:00,42,19,0,1,1,2013-04-19 20:54:23,1
12486,2013-03-16 00:00:56,5,00:00:00,23,18,0,0,1,2013-03-16 00:02:59,0
39801,2013-05-10 22:02:51,4,22:00:00,26,56,0,0,1,2013-05-15 00:29:32,1
311532,2013-02-23 18:04:35,5,18:00:00,24,10,0,0,1,2013-02-23 18:07:38,0
289024,2012-12-09 21:01:49,6,21:00:00,36,43,0,0,0,,1
345265,2013-02-16 01:29:38,5,01:00:00,43,5,0,0,1,2013-02-16 02:55:33,0
60844,2013-02-08 05:45:35,4,05:00:00,38,24,0,0,1,2013-02-12 05:37:50,0
210444,2013-01-31 15:46:38,3,15:00:00,44,7,0,0,0,,0
343459,2013-05-29 21:25:17,2,21:00:00,19,11,0,0,0,,0
323326,2013-01-17 00:25:34,3,00:00:00,59,6,1,0,1,2013-01-17 02:52:05,0
65017,2013-05-09 20:25:50,3,20:00:00,27,10,0,0,1,2013-05-29 12:03:27,0
28242,2013-06-30 17:04:46,6,17:00:00,21,16,0,0,0,,0
116702,2013-06-10 16:53:04,0,16:00:00,40,20,0,1,1,2013-06-10 16:57:01,0
327237,2013-06-23 22:22:39,6,22:00:00,24,8,0,1,0,,1
239575,2012-12-12 15:34:13,2,15:00:00,24,17,0,0,0,,0
175559,2013-02-27 17:37:24,2,17:00:00,38,6,0,0,0,,1
157561,2013-02-23 00:53:04,5,00:00:00,28,10,0,0,1,2013-02-23 01:41:04,0
56825,2012-12-05 02:16:25,2,02:00:00,24,26,0,1,1,2013-05-08 11:27:25,0
335465,2013-05-29 02:54:42,2,02:00:00,24,20,0,0,1,2013-05-29 02:56:44,1
335143,2013-04-15 18:57:29,0,18:00:00,35,36,0,0,0,,0
221840,2013-02-14 17:21:02,3,17:00:00,29,15,0,1,1,2013-02-14 17:32:52,0
327670,2013-02-10 23:30:48,6,23:00:00,31,17,0,0,1,2013-02-10 23:34:05,0
351958,2013-06-05 14:26:52,2,14:00:00,20,23,0,0,0,,0
240231,2013-06-01 16:31:21,5,16:00:00,26,25,0,0,1,2013-06-01 16:34:03,0
233554,2012-12-01 16:35:32,5,16:00:00,31,14,0,0,0,,0
144653,2013-01-23 18:36:03,2,18:00:00,37,8,0,0,1,2013-01-23 18:54:44,0
165122,2012-12-08 19:55:06,5,19:00:00,20,38,0,0,1,2012-12-08 19:56:28,1
255195,2013-02-22 22:04:02,4,22:00:00,47,3,0,0,0,,1
120858,2013-06-16 06:01:08,6,06:00:00,21,62,0,1,1,2013-06-16 06:06:00,0
171434,2013-03-09 23:23:25,5,23:00:00,28,7,0,0,0,,0
229005,2012-12-28 15:34:15,4,15:00:00,45,61,0,0,1,2012-12-28 16:03:04,0
2167,2013-06-03 21:00:48,0,21:00:00,54,7,0,0,0,,1
254818,2013-02-07 18:33:07,3,18:00:00,31,53,0,0,1,2013-02-07 18:35:14,0
322880,2013-04-01 16:41:19,0,16:00:00,24,1,0,0,1,2013-04-15 17:00:48,0
130919,2013-03-24 15:45:08,6,15:00:00,32,22,0,1,1,2013-03-24 15:46:02,0
278432,2013-04-25 20:50:17,3,20:00:00,39,11,0,0,1,2013-04-29 23:18:25,0
223488,2013-06-20 13:32:41,3,13:00:00,29,42,0,0,1,2013-06-20 13:34:16,0
348100,2013-05-18 23:02:13,5,23:00:00,24,21,0,0,1,2013-05-18 23:07:04,1
138375,2013-02-12 04:13:15,1,04:00:00,19,54,0,0,1,2013-02-12 04:15:35,1
305013,2012-11-26 01:44:16,0,01:00:00,32,60,0,0,1,2012-11-26 02:06:13,0
235377,2013-01-23 14:56:35,2,14:00:00,36,34,0,0,1,2013-01-23 15:09:14,1
355955,2013-05-11 17:35:57,5,17:00:00,19,35,0,0,0,,0
181677,2013-03-21 14:16:52,3,14:00:00,29,16,0,0,1,2013-03-21 14:18:27,0
96306,2013-01-30 14:20:42,2,14:00:00,39,20,0,0,0,,1
314790,2013-02-24 07:15:28,6,07:00:00,34,21,0,1,1,2013-02-24 07:49:54,0
358295,2013-05-21 11:57:30,1,11:00:00,33,5,0,0,0,,0
172164,2013-03-01 09:28:15,4,09:00:00,40,4,0,0,1,2013-03-01 12:46:31,0
293492,2012-12-05 00:38:37,2,00:00:00,26,22,0,0,0,,0
209831,2013-06-07 20:46:14,4,20:00:00,52,8,0,0,0,,0
329625,2013-06-03 15:18:54,0,15:00:00,24,16,0,0,1,2013-06-20 14:31:58,1
67004,2013-04-14 00:14:03,6,00:00:00,51,16,0,0,0,,0
91597,2013-03-24 11:14:32,6,11:00:00,23,4,1,0,1,2013-03-24 20:54:38,1
230987,2013-05-17 01:56:41,4,01:00:00,27,49,0,0,1,2013-05-17 01:57:38,0
187477,2013-01-16 17:56:49,2,17:00:00,29,33,0,0,1,2013-01-20 04:07:19,1
119469,2013-05-19 17:01:30,6,17:00:00,45,3,0,0,0,,0
330790,2013-07-02 22:27:32,1,22:00:00,28,26,0,1,1,2013-07-02 22:31:17,0
146938,2013-02-21 05:23:25,3,05:00:00,21,26,1,0,1,2013-02-21 22:51:36,0
281803,2012-11-30 13:48:18,4,13:00:00,55,13,0,0,1,2013-01-05 21:22:35,1
100658,2013-03-29 14:44:04,4,14:00:00,40,7,0,1,0,,0
119818,2013-06-12 05:16:33,2,05:00:00,34,11,0,0,0,,0
72190,2013-02-05 21:52:08,1,21:00:00,41,13,0,0,1,2013-02-05 21:54:59,0
172000,2013-02-09 19:09:45,5,19:00:00,43,18,0,1,1,2013-06-22 04:29:39,0
48809,2013-05-05 01:59:47,6,01:00:00,31,32,0,0,0,,0
278822,2013-02-15 16:09:14,4,16:00:00,33,7,0,1,1,2013-02-15 19:37:41,1
127248,2013-05-25 23:49:06,5,23:00:00,21,11,1,0,0,,0
271319,2013-03-12 02:15:07,1,02:00:00,22,45,1,1,1,2013-03-30 19:48:11,0
66103,2013-03-08 20:20:49,4,20:00:00,47,26,0,0,1,2013-03-08 20:31:17,0
112887,2013-06-11 03:44:13,1,03:00:00,58,9,0,0,0,,0
162819,2013-06-27 03:00:35,3,03:00:00,19,14,0,1,1,2013-06-27 03:01:19,0
278797,2013-02-17 02:30:16,6,02:00:00,19,5,0,0,1,2013-05-31 20:24:18,0
18574,2013-06-02 04:22:26,6,04:00:00,44,41,1,0,0,,0
158936,2013-02-22 00:41:59,4,00:00:00,23,25,1,1,1,2013-03-01 03:18:23,1
100461,2013-06-07 15:14:39,4,15:00:00,37,18,1,0,1,2013-06-07 15:16:49,0
270747,2013-04-16 11:51:57,1,11:00:00,26,26,0,0,1,2013-04-16 11:52:50,0
125215,2013-01-09 07:09:28,2,07:00:00,33,11,0,0,0,,0
264153,2012-12-05 16:49:32,2,16:00:00,47,16,0,0,0,,0
250979,2013-02-14 20:27:34,3,20:00:00,56,25,0,0,1,2013-02-14 20:29:37,0
174798,2013-03-01 12:40:59,4,12:00:00,35,12,0,0,1,2013-03-01 12:43:27,0
134222,2012-12-18 21:12:34,1,21:00:00,23,11,0,0,0,,0
242212,2013-05-12 16:41:07,6,16:00:00,22,43,1,1,1,2013-05-12 17:04:39,0
163562,2013-02-07 09:09:04,3,09:00:00,30,27,0,0,1,2013-02-07 09:12:49,0
188404,2013-01-12 20:44:00,5,20:00:00,22,11,0,0,0,,1
285183,2013-03-19 04:52:58,1,04:00:00,17,40,0,0,1,2013-03-19 05:03:34,0
331624,2013-06-22 01:27:49,5,01:00:00,46,15,0,0,0,,0
117499,2013-05-27 15:16:54,0,15:00:00,34,22,1,0,1,2013-05-27 15:18:44,0
102399,2012-11-29 18:28:49,3,18:00:00,52,22,0,0,0,,0
42510,2013-02-14 17:51:37,3,17:00:00,55,12,0,0,0,,0
58712,2013-03-24 19:42:32,6,19:00:00,25,13,0,1,1,2013-03-24 19:43:41,0
280584,2013-07-06 11:05:12,5,11:00:00,34,18,0,0,0,,1
373003,2012-12-22 09:56:56,5,09:00:00,38,4,0,0,0,,1
14027,2013-04-26 00:38:40,4,00:00:00,47,1,0,1,0,,0
350054,2013-06-05 00:05:24,2,00:00:00,34,5,0,0,0,,1
323478,2013-07-02 16:30:34,1,16:00:00,32,12,0,0,0,,1
350823,2013-01-13 16:29:30,6,16:00:00,28,19,0,0,1,2013-03-08 22:48:55,0
324774,2012-12-11 04:47:23,1,04:00:00,29,36,0,0,0,,0
368708,2013-03-03 02:51:27,6,02:00:00,40,26,0,0,1,2013-03-03 02:54:57,0
364901,2013-04-06 22:18:31,5,22:00:00,21,27,0,0,1,2013-04-06 22:20:27,0
293501,2012-11-28 21:08:27,2,21:00:00,52,17,0,0,0,,0
59698,2013-02-28 01:10:07,3,01:00:00,23,16,0,0,1,2013-02-28 04:50:51,0
54791,2013-03-16 11:26:12,5,11:00:00,39,3,1,0,0,,1
365148,2013-05-09 04:09:59,3,04:00:00,37,23,0,0,1,2013-05-09 04:13:19,0
47747,2013-03-19 19:08:32,1,19:00:00,38,1,0,0,1,2013-03-25 13:28:47,0
108744,2013-05-04 07:37:26,5,07:00:00,32,22,1,1,1,2013-05-07 06:26:58,0
216077,2013-04-09 11:20:29,1,11:00:00,22,29,0,0,1,2013-04-09 11:24:08,0
27467,2013-02-02 15:12:29,5,15:00:00,35,4,0,1,0,,0
160462,2013-05-25 02:22:56,5,02:00:00,44,21,0,1,0,,0
2276,2013-04-30 04:43:33,1,04:00:00,26,9,1,0,0,,0
318874,2013-07-01 14:42:20,0,14:00:00,27,24,0,1,1,2013-07-01 15:21:52,0
349040,2013-02-03 00:11:06,6,00:00:00,29,24,0,0,1,2013-02-03 00:14:48,0
357043,2013-06-18 23:55:48,1,23:00:00,28,45,0,0,0,,0
55020,2013-03-25 16:39:52,0,16:00:00,52,12,0,0,0,,0
106209,2013-03-11 02:10:24,0,02:00:00,52,26,0,0,1,2013-03-11 02:14:40,0
122892,2013-01-17 00:53:07,3,00:00:00,70,13,0,0,1,2013-01-17 00:56:32,0
10458,2013-05-30 02:39:05,3,02:00:00,33,39,0,0,1,2013-05-30 02:41:45,0
214819,2013-03-15 00:27:02,4,00:00:00,40,34,0,0,1,2013-03-15 00:31:35,0
353337,2013-04-26 19:58:46,4,19:00:00,37,12,1,0,0,,0
14697,2012-12-03 06:16:51,0,06:00:00,37,6,0,0,1,2012-12-06 06:44:42,0
287837,2013-05-12 06:29:15,6,06:00:00,29,13,0,0,0,,1
100547,2013-07-07 14:36:20,6,14:00:00,37,20,0,0,0,,1
295888,2013-06-24 23:28:30,0,23:00:00,29,2,0,0,1,2013-06-25 00:02:30,0
184704,2013-07-02 14:02:23,1,14:00:00,20,36,0,0,1,2013-07-02 14:03:44,0
232234,2012-12-18 09:27:11,1,09:00:00,27,40,0,1,1,2013-01-26 15:51:08,1
195217,2013-06-25 21:47:47,1,21:00:00,25,27,0,0,0,,0
75084,2013-04-09 13:04:33,1,13:00:00,23,17,0,1,0,,0
151016,2012-12-31 00:37:48,0,00:00:00,23,44,0,0,1,2012-12-31 00:41:09,0
14608,2012-12-09 21:49:46,6,21:00:00,31,9,0,1,0,,0
202233,2013-02-13 00:10:49,2,00:00:00,16,15,0,0,1,2013-02-13 00:19:31,0
60272,2013-06-17 00:38:28,0,00:00:00,29,49,0,1,1,2013-06-17 00:42:26,0
128413,2013-03-20 19:17:11,2,19:00:00,22,7,0,0,0,,0
10447,2013-02-27 16:53:54,2,16:00:00,34,10,0,0,1,2013-02-27 18:28:00,0
1919,2013-02-14 19:11:48,3,19:00:00,27,5,0,0,0,,0
157132,2013-04-07 03:01:04,6,03:00:00,29,14,1,1,0,,1
15913,2013-07-07 03:22:56,6,03:00:00,21,15,0,1,0,,0
270580,2013-02-01 16:18:26,4,16:00:00,25,30,0,0,1,2013-02-01 16:19:19,0
9857,2013-05-27 17:16:17,0,17:00:00,29,2,0,0,0,,0
254177,2013-06-01 09:31:26,5,09:00:00,25,14,0,0,1,2013-06-01 23:07:17,1
203808,2013-01-14 23:41:14,0,23:00:00,21,26,0,0,1,2013-01-14 23:45:23,0
174426,2013-01-18 18:08:44,4,18:00:00,19,5,0,0,0,,0
237820,2013-06-11 14:24:58,1,14:00:00,33,50,0,0,1,2013-06-11 14:30:50,0
157492,2013-05-31 02:24:18,4,02:00:00,36,62,1,1,0,,0
1595,2013-03-01 22:33:40,4,22:00:00,23,23,0,0,1,2013-03-01 22:36:20,0
51012,2013-05-08 17:40:47,2,17:00:00,28,18,0,0,0,,0
128731,2013-01-24 14:08:21,3,14:00:00,37,16,0,0,1,2013-01-24 14:13:59,1
50442,2013-06-10 15:43:01,0,15:00:00,43,13,0,1,0,,0
5698,2013-04-07 22:17:13,6,22:00:00,27,4,0,0,0,,0
254243,2013-02-14 21:08:19,3,21:00:00,19,47,0,0,1,2013-02-14 21:10:30,0
68046,2013-05-06 14:14:32,0,14:00:00,31,41,0,1,1,2013-05-06 14:15:04,1
269191,2013-03-15 07:14:13,4,07:00:00,18,16,0,0,1,2013-03-15 07:16:49,1
97060,2013-05-10 15:55:36,4,15:00:00,28,18,0,1,0,,0
329097,2013-06-26 17:08:27,2,17:00:00,24,14,0,0,1,2013-06-26 17:09:25,0
8830,2013-04-18 21:05:08,3,21:00:00,33,7,0,0,1,2013-04-18 21:22:10,1
290038,2013-06-16 23:33:28,6,23:00:00,30,4,0,1,0,,0
208134,2013-05-22 22:32:46,2,22:00:00,33,21,0,0,1,2013-05-22 22:33:21,0
192241,2013-05-13 22:21:56,0,22:00:00,22,13,0,0,1,2013-05-13 22:24:05,0
132817,2013-06-03 00:18:31,0,00:00:00,28,34,0,0,1,2013-06-03 00:25:05,0
140540,2013-06-09 00:27:37,6,00:00:00,23,7,1,1,0,,0
109196,2013-03-30 02:18:59,5,02:00:00,22,35,0,0,1,2013-03-30 02:24:05,0
137274,2013-06-02 15:24:58,6,15:00:00,40,2,1,0,0,,0
252228,2013-05-17 18:44:24,4,18:00:00,27,35,1,0,1,2013-05-17 19:21:50,0
76967,2013-02-28 17:49:23,3,17:00:00,45,3,0,0,0,,0
48787,2013-05-11 00:13:19,5,00:00:00,28,16,0,0,1,2013-05-11 00:16:10,0
20681,2012-12-05 15:32:34,2,15:00:00,45,11,0,0,1,2012-12-05 15:54:17,0
372712,2013-06-16 00:44:55,6,00:00:00,31,9,0,0,1,2013-07-06 18:16:23,0
160886,2013-04-15 11:13:51,0,11:00:00,22,6,0,0,0,,0
64549,2013-06-21 22:45:18,4,22:00:00,31,7,0,0,0,,0
9335,2013-04-06 16:59:26,5,16:00:00,40,33,0,1,0,,0
32386,2013-05-24 20:39:36,4,20:00:00,32,13,0,1,0,,1
221246,2012-12-26 08:38:59,2,08:00:00,27,9,0,0,1,2012-12-26 08:39:48,0
11905,2013-04-18 02:09:24,3,02:00:00,22,14,0,0,0,,0
262521,2013-05-19 07:00:45,6,07:00:00,25,23,0,0,1,2013-05-19 07:13:08,0
179385,2013-02-04 03:48:03,0,03:00:00,51,46,0,0,0,,0
17512,2013-05-27 23:36:00,0,23:00:00,41,2,0,0,0,,1
355338,2013-02-01 18:11:53,4,18:00:00,38,21,0,0,1,2013-02-14 14:29:49,0
191341,2013-04-14 14:39:16,6,14:00:00,28,32,1,0,1,2013-04-14 14:45:00,0
151276,2013-07-02 19:13:33,1,19:00:00,26,34,0,0,1,2013-07-02 19:19:31,0
132208,2013-05-02 06:49:54,3,06:00:00,39,38,0,0,1,2013-05-02 07:14:23,0
91920,2013-03-29 21:32:13,4,21:00:00,31,4,0,0,1,2013-04-26 16:28:27,0
317178,2013-02-14 07:45:38,3,07:00:00,57,19,0,0,1,2013-02-14 07:48:15,0
82661,2013-05-08 21:38:55,2,21:00:00,29,29,0,1,1,2013-05-12 06:40:05,0
364437,2013-05-28 10:49:25,1,10:00:00,29,23,0,0,1,2013-05-28 10:56:56,0
319247,2013-03-11 05:33:40,0,05:00:00,52,26,0,0,1,2013-03-11 05:38:22,1
112082,2013-06-03 03:01:45,0,03:00:00,28,74,1,0,1,2013-06-03 03:39:57,0
364343,2013-06-20 16:36:18,3,16:00:00,20,19,0,0,1,2013-06-20 16:43:30,1
264368,2013-02-06 12:56:34,2,12:00:00,24,70,0,1,1,2013-02-06 12:58:59,0
50945,2013-06-13 20:32:41,3,20:00:00,21,17,0,0,1,2013-06-13 20:44:44,0
345988,2013-02-13 15:39:58,2,15:00:00,57,11,0,0,1,2013-02-13 16:50:31,0
92982,2013-06-07 21:59:46,4,21:00:00,29,5,0,0,0,,0
289995,2013-05-12 17:36:49,6,17:00:00,24,13,0,0,1,2013-05-12 17:41:18,0
260405,2013-03-18 18:46:40,0,18:00:00,46,8,0,0,0,,0
348590,2013-06-02 23:15:34,6,23:00:00,32,22,0,1,1,2013-06-02 23:17:38,0
263363,2013-06-13 21:56:28,3,21:00:00,18,21,0,0,0,,0
67451,2013-04-08 01:27:58,0,01:00:00,22,14,0,0,1,2013-04-08 01:33:17,0
209711,2013-03-07 04:36:37,3,04:00:00,24,31,0,0,1,2013-03-07 04:37:39,0
187635,2013-03-12 14:01:38,1,14:00:00,21,17,0,1,1,2013-03-12 14:25:51,0
37517,2013-03-20 16:04:24,2,16:00:00,25,36,0,1,1,2013-03-20 16:17:44,0
182742,2013-04-20 12:49:59,5,12:00:00,29,19,0,0,1,2013-04-20 12:54:54,0
31214,2013-06-13 04:27:49,3,04:00:00,42,30,0,0,1,2013-06-13 04:30:50,0
135791,2013-01-15 07:12:44,1,07:00:00,28,12,0,0,0,,1
259592,2013-03-23 02:27:09,5,02:00:00,19,16,0,0,1,2013-03-23 02:28:52,0
210743,2013-01-29 23:07:02,1,23:00:00,21,18,0,0,1,2013-01-29 23:18:08,0
146382,2013-07-01 05:44:35,0,05:00:00,22,9,0,0,1,2013-07-01 06:01:55,1
134642,2013-06-19 19:12:55,2,19:00:00,38,40,0,0,1,2013-06-19 19:16:04,0
355919,2013-03-12 21:55:20,1,21:00:00,28,20,0,0,1,2013-03-12 22:00:08,0
144847,2013-07-02 17:13:23,1,17:00:00,42,6,0,1,0,,0
47970,2013-04-07 16:30:13,6,16:00:00,38,30,0,0,1,2013-04-07 16:31:12,0
48132,2013-06-02 04:45:54,6,04:00:00,22,42,0,1,0,,0
362808,2013-01-30 07:54:22,2,07:00:00,50,28,0,1,1,2013-01-30 07:56:00,0
276238,2013-01-19 22:34:27,5,22:00:00,34,24,0,0,1,2013-01-19 22:39:00,0
297198,2013-04-23 22:40:21,1,22:00:00,19,27,1,0,1,2013-04-23 23:37:35,0
282948,2013-03-10 16:58:52,6,16:00:00,27,25,0,1,1,2013-03-10 17:00:30,0
332070,2013-01-11 06:25:07,4,06:00:00,38,16,0,0,1,2013-02-07 07:26:58,0
34325,2012-12-25 05:16:08,1,05:00:00,47,20,0,0,1,2012-12-28 05:15:18,0
62112,2013-02-19 13:12:14,1,13:00:00,51,8,0,0,1,2013-02-25 16:46:26,0
331287,2013-06-06 04:15:12,3,04:00:00,27,18,0,0,0,,1
46464,2013-07-04 21:18:02,3,21:00:00,20,6,0,1,0,,1
148264,2013-05-03 08:42:40,4,08:00:00,25,54,0,0,0,,0
310793,2013-07-02 16:24:41,1,16:00:00,22,17,0,1,1,2013-07-02 16:25:44,0
309726,2013-01-28 18:59:49,0,18:00:00,34,7,0,0,0,,0
336852,2013-05-19 11:24:45,6,11:00:00,35,17,0,0,1,2013-05-19 11:26:49,1
179636,2013-06-11 01:23:44,1,01:00:00,27,21,0,0,1,2013-06-11 01:25:32,1
336285,2013-04-14 23:21:18,6,23:00:00,37,1,0,1,0,,0
301157,2013-06-10 16:07:45,0,16:00:00,21,51,0,1,1,2013-06-10 16:29:50,0
168247,2013-01-01 15:35:52,1,15:00:00,26,31,0,0,0,,0
258256,2012-12-18 05:00:00,1,05:00:00,38,8,0,1,1,2012-12-18 06:21:58,1
117146,2013-02-24 22:24:50,6,22:00:00,29,35,0,0,1,2013-02-24 22:26:07,0
274413,2013-04-06 15:32:48,5,15:00:00,19,8,0,0,0,,0
48774,2013-06-26 01:55:04,2,01:00:00,23,34,0,0,1,2013-06-26 01:55:51,0
113872,2013-06-29 17:23:51,5,17:00:00,23,4,0,0,0,,1
62390,2013-02-15 15:43:14,4,15:00:00,27,21,0,0,1,2013-02-15 15:44:18,0
316671,2013-03-01 03:46:37,4,03:00:00,38,68,0,0,1,2013-03-01 03:54:25,0
84831,2013-06-20 20:28:47,3,20:00:00,30,40,0,1,0,,0
90677,2012-12-27 01:45:56,3,01:00:00,43,2,0,0,0,,1
354449,2013-03-21 06:50:33,3,06:00:00,26,74,0,0,1,2013-03-21 06:56:23,0
183881,2013-04-12 13:20:28,4,13:00:00,23,27,0,0,1,2013-04-12 13:22:41,1
52135,2013-02-01 21:40:25,4,21:00:00,20,16,0,0,1,2013-02-01 21:41:44,0
324329,2013-01-23 04:04:37,2,04:00:00,86,3,1,0,1,2013-02-06 14:24:15,0
70506,2013-05-27 04:18:24,0,04:00:00,42,67,0,0,1,2013-05-27 04:19:02,0
351136,2013-06-26 14:29:36,2,14:00:00,26,16,0,0,1,2013-06-29 03:54:44,0
350953,2013-02-19 22:57:13,1,22:00:00,23,31,1,1,0,,1
93926,2013-03-24 22:03:28,6,22:00:00,24,18,1,0,1,2013-03-24 22:04:33,0
257361,2013-06-17 21:03:02,0,21:00:00,23,1,0,0,0,,0
164882,2013-06-18 02:00:27,1,02:00:00,36,34,0,0,0,,0
279366,2013-01-02 10:25:58,2,10:00:00,47,7,0,1,0,,0
4432,2013-01-31 04:29:54,3,04:00:00,26,31,0,0,1,2013-02-28 13:17:48,0
38928,2013-02-15 01:26:55,4,01:00:00,27,41,0,1,0,,0
246172,2013-06-20 12:52:13,3,12:00:00,18,41,0,0,1,2013-06-20 13:00:01,0
5324,2013-05-11 22:47:10,5,22:00:00,42,17,0,0,1,2013-05-12 13:25:10,0
249799,2013-01-03 01:34:16,3,01:00:00,47,23,1,0,0,,0
105253,2013-04-08 02:22:57,0,02:00:00,26,22,0,0,1,2013-04-08 02:23:55,0
233883,2013-06-22 15:08:38,5,15:00:00,34,20,1,0,1,2013-06-22 15:10:01,0
191902,2013-05-27 01:27:38,0,01:00:00,25,17,0,0,0,,0
25519,2013-04-04 03:07:03,3,03:00:00,42,30,0,0,0,,0
279575,2013-06-15 00:36:12,5,00:00:00,28,15,0,0,1,2013-06-15 00:38:30,0
166772,2013-03-30 02:22:37,5,02:00:00,21,10,0,0,0,,1
312036,2013-01-24 01:58:38,3,01:00:00,26,4,0,0,0,,0
46411,2013-07-02 07:08:25,1,07:00:00,47,38,1,0,1,2013-07-07 05:22:22,0
162950,2013-02-08 10:43:10,4,10:00:00,36,29,0,0,1,2013-02-08 10:45:56,1
263163,2012-12-23 05:57:28,6,05:00:00,20,16,0,0,0,,0
51464,2013-02-01 03:16:05,4,03:00:00,33,20,0,0,0,,0
111298,2013-06-01 16:53:55,5,16:00:00,28,35,0,0,1,2013-06-01 16:59:27,1
159176,2013-02-06 20:48:17,2,20:00:00,35,48,0,0,1,2013-02-06 20:49:25,0
274511,2013-06-24 20:15:56,0,20:00:00,38,4,0,0,0,,0
213005,2013-01-17 23:13:41,3,23:00:00,27,31,0,0,1,2013-01-17 23:20:54,0
288729,2013-04-08 14:05:39,0,14:00:00,28,12,0,0,0,,1
206060,2013-03-20 15:21:15,2,15:00:00,27,5,0,0,0,,1
46026,2013-03-30 20:48:58,5,20:00:00,28,10,0,0,0,,0
234941,2013-05-14 16:19:26,1,16:00:00,23,20,1,1,1,2013-05-14 16:44:31,0
153494,2013-02-01 00:47:16,4,00:00:00,23,10,0,0,0,,0
77981,2013-04-29 06:46:05,0,06:00:00,20,17,0,0,0,,1
45790,2013-04-04 02:14:09,3,02:00:00,30,14,0,0,0,,0
130760,2013-06-23 11:52:08,6,11:00:00,22,8,0,0,1,2013-06-23 11:57:06,0
101707,2013-01-14 02:39:19,0,02:00:00,33,13,0,0,0,,0
229681,2013-01-03 00:51:56,3,00:00:00,26,13,1,0,1,2013-01-03 21:53:26,0
168581,2013-06-04 21:51:47,1,21:00:00,21,3,0,0,0,,0
234433,2013-02-11 03:20:55,0,03:00:00,32,15,0,1,1,2013-02-11 03:24:13,0
102157,2013-03-12 23:00:07,1,23:00:00,29,23,0,1,0,,1
355286,2013-05-24 17:39:19,4,17:00:00,32,29,0,0,1,2013-05-24 17:45:05,1
251684,2013-05-10 21:00:03,4,21:00:00,32,21,0,0,1,2013-05-10 21:02:33,0
